timestamp,camera,object,confidence,x1,y1,x2,y2
2025-11-25 21:44:50.607,cam1,phone,0.36050349473953247,135,324,200,356
2025-11-25 21:44:50.607,cam1,watch,0.33409056067466736,2,5,404,360
2025-11-25 21:44:50.765,cam1,phone,0.3601154386997223,135,324,200,356
2025-11-25 21:44:50.765,cam1,watch,0.3342437744140625,2,5,404,360
2025-11-25 21:44:50.869,cam1,watch,0.3347984850406647,2,5,404,360
2025-11-25 21:44:51.031,cam1,watch,0.3292303681373596,2,5,404,360
2025-11-25 21:44:51.156,cam1,watch,0.33962780237197876,2,5,403,360
2025-11-25 21:44:51.156,cam1,phone,0.2616754472255707,136,324,200,356
2025-11-25 21:44:51.252,cam1,watch,0.3334425985813141,2,5,404,360
2025-11-25 21:44:51.428,cam1,watch,0.3302338421344757,2,5,404,360
2025-11-25 21:44:51.429,cam1,phone,0.2677094638347626,139,324,201,356
2025-11-25 21:44:51.554,cam1,watch,0.3314460515975952,2,5,403,360
2025-11-25 21:44:51.555,cam1,phone,0.29299744963645935,138,326,201,356
2025-11-25 21:44:51.714,cam1,watch,0.3240957260131836,2,5,403,360
2025-11-25 21:44:51.714,cam1,phone,0.29566076397895813,139,326,201,356
2025-11-25 21:44:51.822,cam1,watch,0.33027106523513794,2,5,403,360
2025-11-25 21:44:51.824,cam1,phone,0.3296983540058136,139,326,201,356
2025-11-25 21:44:52.003,cam1,phone,0.34884214401245117,140,325,199,356
2025-11-25 21:44:52.004,cam1,watch,0.295952707529068,3,3,406,360
2025-11-25 21:44:52.147,cam1,watch,0.3091323673725128,2,6,405,360
2025-11-25 21:44:52.147,cam1,phone,0.2788565456867218,140,324,199,356
2025-11-25 21:44:52.319,cam1,watch,0.37255823612213135,2,5,403,360
2025-11-25 21:44:52.319,cam1,phone,0.2608691453933716,137,324,200,356
2025-11-25 21:44:52.418,cam1,watch,0.34788545966148376,2,6,404,360
2025-11-25 21:44:52.419,cam1,phone,0.3000907301902771,137,323,200,356
2025-11-25 21:44:52.605,cam1,watch,0.3351587951183319,2,6,404,360
2025-11-25 21:44:52.606,cam1,phone,0.30337586998939514,137,324,200,356
2025-11-25 21:44:52.722,cam1,watch,0.3133682608604431,2,6,404,360
2025-11-25 21:44:52.890,cam1,watch,0.32237327098846436,2,6,404,360
2025-11-25 21:44:53.008,cam1,watch,0.3253210484981537,2,6,405,360
2025-11-25 21:44:53.192,cam1,watch,0.3108663856983185,2,6,405,360
2025-11-25 21:44:53.292,cam1,watch,0.33956483006477356,2,6,404,360
2025-11-25 21:44:53.463,cam1,watch,0.32965752482414246,2,6,404,360
2025-11-25 21:44:53.586,cam1,watch,0.3415778875350952,2,6,404,360
